,place_id,international_phone_number,weekday_opening_hours,reviews,website
20,ChIJbU29CK965kcRjKDnr1dxy8o,+33 1 42 24 69 99,"['lundi: 12:00 – 14:30, 19:15 – 23:00', 'mardi: 12:00 – 14:30, 19:15 – 23:00', 'mercredi: 12:00 – 14:30, 19:15 – 23:00', 'jeudi: 12:00 – 14:30, 19:15 – 23:00', 'vendredi: 12:00 – 14:30, 19:15 – 23:00', 'samedi: 19:15 – 23:00', 'dimanche: Fermé']","[(5, ""Pour avoir connu plusieurs italiens celui la est de loin le meilleur, ses pâtes sont succulentes leurs sauces sublimes, seul petit hic l'attente du plat. Mais le résultat est tellement bon. 😉 C'est sur je l'adopte !!!""), (3, ""La cuisine est bonne mais la base de tous les plats est la même, donc peu variée. \nLe lieu est très simple. La jeune fille en salle n'est pas très souriante et manque de dynamisme.""), (4, ""J'étais parti au départ pour mettre 1 car on m'avait servi une pizza beaucoup trop cuite, je l'ai signalé et rien ne s'est passé. Puis un autre serveur m'a demandé si ça allait, je lui ai dis que la pizza était trop cuite. Il l'a immédiatement changer et la elle était bonne ! Je mets 4 pour la compréhension et pour la pizza""), (5, ""Plats superbes, portions TRÈS copieux. Personnel sympa et Italien. Resto type trattoria, déco à l'ancienne. Terrasse en été. Prix corrects.""), (4, 'Grand choix de pâtes et recettes avec une cuisson parfaite.\nService un peu lent, un prix un peu élevé pour un plat de pâtes, même excellent.')]",http://ilfarniente.com/
21,ChIJ-zFwWax65kcRp0d5-ndjQr4,+33 1 42 88 72 68,"['lundi: 07:00 – 23:00', 'mardi: 07:00 – 23:00', 'mercredi: 07:00 – 23:00', 'jeudi: 07:00 – 23:00', 'vendredi: 07:00 – 23:00', 'samedi: 07:00 – 23:00', 'dimanche: 07:00 – 23:00']","[(5, ""Formule petit déjeuner excellente \nCuisses de grenouilles en apero une tuerie  (sans vinaigrette sur la salade)\nEntrecôte délicieuse ,les frites maison,le Bordeaux  bio,des gens bien sympathique à l'écoutent des clients. Une bonne adresse""), (5, ""Excellent déjeuner et prix raisonnable. Équipe très sympa à l'écoute du client""), (4, 'Brasserie sympa et cosy et le personnel est plutôt agréable. \n\nDe magnifiques salades en été.'), (5, ""Je conseille vivement cet établissement particulièrement chaleureux. L'équipe du boss Alexanne à savoir mes préférés Jean-Daniel, Daniel,  Romain, William et Priscillia vous servent des superbes plats ou toutes boissons avec classe et gentillesse. On repart plein d'énergie positive. Marco.""), (5, 'Belle établissement .. équipe dynamique')]",http://www.restoaparis.com/fiche-restaurant-paris/amadeus-cafe.html
22,ChIJZ9jbcqt65kcRvKwAmCLDyM4,+33 1 46 47 19 09,"['lundi: 12:00 – 15:00, 19:00 – 23:00', 'mardi: 12:00 – 15:00, 19:00 – 23:00', 'mercredi: 12:00 – 15:00, 19:00 – 23:00', 'jeudi: 12:00 – 15:00, 19:00 – 23:00', 'vendredi: 12:00 – 15:00', 'samedi: Fermé', 'dimanche: 12:00 – 15:00, 19:00 – 23:00']","[(5, ""Les plats et les desserts étaient excellents ! \nBravo à toute l'équipe, de la serveuse aux cuisiniers ! Mention spéciale pour le patron Daniel pour son accueil chaleureux et amusant ! Il nous a fait nous sentir comme chez nous tout en restant un vrai professionnel de la restauration ! Partager avec nous sa passion de la cuisine nous a fait passer un très bon moment !\nMerci pour cette soirée. Je reviendrai :)""), (5, 'Très très bon, endroit chaleureux, patron génial, et les penne aux truffes sont excellentes.'), (4, 'Un endroit sympathique. Bonnes pizzas'), (5, 'Très très bonne pizza et pâte je vous recommande le dessert  good food'), (5, 'Plutôt bon, un patron qui joue bien son rôle et un écran pour le foot.')]",https://www.restaurant-tayim.fr/
23,ChIJbSJYv6l65kcR1lZMrhqWBRo,+33 1 42 88 56 46,"['lundi: 07:30 – 22:30', 'mardi: 07:30 – 22:30', 'mercredi: 07:30 – 22:30', 'jeudi: 07:30 – 22:30', 'vendredi: 07:30 – 22:30', 'samedi: 07:30 – 22:30', 'dimanche: 07:30 – 22:30']","[(4, ""Personnel toujours avenant et efficace. Carte courte et qui mise sur les classiques de la maison sans chercher à se renouveler trop. Grande terrasse très agréable a l'ombre des arbres.""), (5, ""Cette brasserie offre un cadre vraiment agréable ! L'accueil est très chaleureux et le personnel est à l'écoute. La carte propose des plats avec des produits de qualité. Et pour finir la carte des desserts est au top avec des originalités comme j'aimerais en manger souvent.""), (5, ""J'ai déjeuné dans ce délicieux bistro, je vous le recommande. Le service est rapide et aimable, la carte laisse du choix tout en restant simple. Calamar chorizo en entrée est un délice allez y les yeux fermés""), (5, 'Brasserie très conviviale. Ambiance familiale très sympa. Et plats succulents 😋'), (5, 'Cuisine simple mais raffinée.  Produits excellents. Vins naturels.')]",https://www.lerecepteur.fr/
24,ChIJ45arQgdw5kcRufnBRYDz8fw,+33 1 42 88 29 27,"['lundi: Fermé', 'mardi: 12:00 – 14:00, 19:30 – 22:00', 'mercredi: 12:00 – 14:00, 19:30 – 22:00', 'jeudi: 12:00 – 14:00, 19:30 – 22:00', 'vendredi: 12:00 – 14:00, 19:30 – 22:00', 'samedi: 19:30 – 22:00', 'dimanche: Fermé']","[(4, 'Notre cantine? \n\nUne très bonne première impression. Un accueil chaleureux. Une salle calme et silencieuse. Une vaisselle et du linge de qualité. Et surtout un pot au feu a tomber.'), (5, 'Excellent  acceuil ,  plats variés et délicieux.  Ouvert meme en Août  ce qui à Paris est rare .  Nous y retournerons très vite !'), (3, 'bien mais rapport qualité prix peu favorable. Excellent accueil et service.'), (4, 'Une cuisine traditionnelle de très bonne qualité. Les menus du midi sont très intéressant sur le plan rapport qualité prix. Mention très bien pour la purée !'), (5, 'Une institution ressuscitée, quel plaisir, de bons produits une exécution soignée et un service de qualité. A découvrir ou re-découvrir.')]",http://www.restaurantchaumette.com/
25,ChIJyWtXaq165kcRGA6Yd3CtMKg,+33 1 45 27 99 93,"['lundi: Fermé', 'mardi: 12:00 – 15:00, 19:30 – 23:00', 'mercredi: 12:00 – 15:00, 19:30 – 23:00', 'jeudi: 12:00 – 15:00, 19:30 – 23:00', 'vendredi: 12:00 – 15:00, 19:30 – 23:00', 'samedi: 12:00 – 15:00, 19:30 – 23:00', 'dimanche: Fermé']","[(5, ""Une superbe adresse. Un italien avec d'excellents produits et des plats recherchés. Un très bon moment malgré une carte moins abordable que d'autres italiens (comptez 25€ pour un plat). Le prix de la qualité.""), (1, ""Je ne comprends point tous ces commentaires positifs à l'égard de ce restaurant ignoble.\n Mais combien on vous paye pour écrire ce genre de mensonges? \nComme vous l'avez constaté, nous avons passé (moi et ma femme) une expérience très désagréable avec une serveuse odieuse et une cuisine pas du tout à la hauteur des prix indiqués... NUL""), (5, 'Très bonne cuisine sicilienne. Service attentionné, intimiste.'), (5, 'Très bon Italien avec une bonne ambiance malgré le prix un peu cher'), (5, ', Super  cuisine sicilienne que du frais et très bien cuisiner, accueil à la hauteur, très sympathique, petite salle un peu bruyante')]",http://www.nonsolo.fr/
26,ChIJ3QAwGap65kcR58chqbxSVAg,+33 1 45 27 09 02,"['lundi: Fermé', 'mardi: 12:00 – 14:30, 19:00 – 22:30', 'mercredi: 12:00 – 14:30, 19:00 – 22:30', 'jeudi: 12:00 – 14:30, 19:00 – 22:30', 'vendredi: 12:00 – 14:30, 19:00 – 22:30', 'samedi: 12:00 – 14:30, 19:00 – 22:30', 'dimanche: Fermé']","[(1, ""Thon et saumon en plastique et sans goût du tout. Tout est confectionné sur place oui mais qu'avec des produits de mauvaise qualité. Je déconseille""), (5, ""Un des meilleurs sushis. Testé la première fois il y a plus de 10 ans. Je repense encore à certaines spécialités concoctées selon l'arrivage du jour. Attention, il faut arriver tôt car il y a peu de couverts.""), (5, ""Trop bon, j'adore. Les petites bouteilles de sauces soja sont trop belles.""), (4, ""Pour moi l'un des meilleurs japonais à Paris, il fait parti des restaurants qui rappelle vraiment les gouts et les saveurs lors de mon voyage à Tokyo. Si il pouvait juste pratiquer des tarifs un peu plus bas ça serait le top.""), (5, 'Meilleur restaurant japonais de paris. Lieu authentique et plats très bon et frais. Merci pour tout ;-)')]",http://sushimarche.fr/
27,ChIJ96U23qh65kcRTAgsz7H2F0U,+33 1 42 24 52 31,"['lundi: 12:00 – 14:30, 19:30 – 22:30', 'mardi: 12:00 – 14:30, 19:30 – 22:30', 'mercredi: 12:00 – 14:30, 19:30 – 22:30', 'jeudi: 12:00 – 14:30, 19:30 – 22:30', 'vendredi: 12:00 – 14:30, 19:30 – 22:30', 'samedi: 12:00 – 14:30, 19:30 – 22:30', 'dimanche: Fermé']","[(3, 'Patron et cadre sympathiques, tous deux dans l\'esprit bistro. Carte courte et fait maison. Des plats classiques avec un dressage ""comme a la maison"". Bien pour une soirée sans chichi entre amis.'), (5, 'À 2 pas de la Maison de la Radio, au milieu d’une rue arborée, un Patron et son équipe vous accueille de la meilleure des façons avec gentillesse et sincérité. \nCe restaurant vous propose une cuisine française de qualité avec de nombreuses suggestions quotidiennes variées. Les vins sont soigneusement sélectionnés et les tarifs plus qu’honnêtes.  \nLe cadre est cosy et chaleureux à l’intérieur, la terrasse très agréable dans rue calme.'), (4, ""Ambiance sympa. Patron et serveur très accueillants.\nRepas très bon. Poisson frais. Un petit bémol... La brioche façon pain perdu n'était pas de la brioche du boulanger du coin. Dommage...""), (5, 'Très bonne adresse où on y mange très bien'), (5, 'Bonne bouffe, bon Service, le top')]",http://www.bistrot31.com/
28,ChIJuQUJaAdw5kcRI75ph4Otibo,+33 1 45 25 07 77,"['lundi: 12:30 – 14:00, 20:00 – 21:30', 'mardi: 12:30 – 14:00, 20:00 – 21:45', 'mercredi: 12:30 – 14:00, 20:00 – 21:45', 'jeudi: 12:30 – 14:00, 20:00 – 21:45', 'vendredi: 12:30 – 14:00, 20:00 – 21:45', 'samedi: Fermé', 'dimanche: Fermé']","[(5, 'Excellent de bons petits plats raffinés, un accueil cool et efficace du patron, une bouteille de vin sympa également ! Bonne petite adresse a 2 pas de la maison de la radio'), (5, ""Lieu très convivial, le patron vous met à l'aise. Les pizzas sont originales et excellentes, les desserts (clafoutis aux poires et amandes, moelleux au chocolat) sont une véritable tuerie ! Adresse à recommander. Passez peut-être un coup de fil avant d'y aller car il y a peu de places. Notez qu'il y a 2 restaurants côte à côte et que la cuisine est la même. Merci pour cette excellente soirée.""), (5, 'Produits de qualité, accueil agréable et très sympathique.'), (5, 'Nous avons passé une excellente soirée dans ce sympathique restaurant. \nLes pâtes ""Tartufata"", et le Tataki de Boeuf  sont délicieux.  A refaire.'), (5, ""Accueil souriant et professionnel dans ce petit restaurant italien du 16ème à Paris \nLa carte est petite car les produits sont frais et faits maison \nChoix délicieux des plats proposés \nJ'ai adoré \nFin, délicieux, prix abordables \nParfait \nIl faut regarder la carte du jour avant et ne pas se fier à internet car cela change en fonction du chef \nService impeccable de toute l'équipe"")]",
29,ChIJtSCuRa565kcRO12tBklmm3w,+33 1 45 25 80 35,"['lundi: 09:30 – 02:00', 'mardi: 09:30 – 02:00', 'mercredi: 09:30 – 02:00', 'jeudi: 09:30 – 02:00', 'vendredi: 09:30 – 02:00', 'samedi: 09:30 – 02:00', 'dimanche: 09:30 – 02:00']","[(5, 'Ce restaurant est l’un des premiers a avoir pris le «\xa0risque\xa0» de s’implanter dans ce quartier qui manquait cruellement de ce genre de restaurant. Plusieurs années apres le pari est totalement réussi. C’est excellent, c’est pas hors de prix(pour le quartier), la terrasse est agréable et le service est rapide. Que demander de plus? Je recommande totalement'), (5, 'Un endroit que l’on m’a recommandé récemment. C’est une vrai surprise. J’adore ce restaurant !! L’équipe y est chaleureuse et le patron super décontracte et accueillant. Au delà de s’y sentir bien, c’est un vrai régal culinaire. Produits bien travaillés, frais et de qualité. Je recommande vivement le midi comme le soir !'), (5, 'L’une des meilleures salades que j’ai manger. \nProduit frais. \nHamburger au top juste pas assez de frites.\nEt le club était excellent mais un peu petit.'), (1, 'Le restaurant de bon gros cons par excellence. Nous nous y rendons hier avec ma compagne à 22h30. Accueil glacial, pas un bonjour, rien. Nous expliquons que nous souhaitons dîner et l\'on sent tout de suite que ça emmerde la ""serveuse"" qui daigne quand même nous laisser choisir une table. Une autre serveuse vient ensuite nous dresser la table. Nous attendons entre 7 et 10 minutes qu\'on nous apporte la carte (le restaurant n\'était pas du tout plein). Nous avons fait nos choix. La première serveuse vient et nous annonce qu\'ils viennent de fermer la cuisine et qu\'on ne peut pas dîner (alors qu\'on vient de nous installer avec les couverts, les cartes etc). Nous pourrions comprendre la situation et l\'éventuel défaut de communication entre la cuisine et les serveuses. Sauf qu\'en nous annonçant ça, aucune excuse ne nous est faite, rien. Même pas un ""au revoir"" ou ""bonne soirée"". Je pense sincèrement qu\'il s\'agit de la pire personne de l\'histoire des serveuses. Habitant tout près, nous étions déjà venu boire des verres deux fois. Plus jamais nous n\'y remettrons les pieds. Nous avons été un peu plus loin, on nous a dit d\'entrée que la cuisine allait fermer mais l\'équipe de serveurs s\'est débrouillé pour qu\'on puisse manger quand même. La différence de traitement était flagrante.\n\nJe crois que les gens de ce resto ont oublié le sens des mots ""commerce"", ""service"" et ""clientèle"". Si nous n\'exigeons aucunement d\'être traités comme des rois, l\'absence de politesse et le sentiment d\'être accueilli comme des merdes rendent cet endroit exécrable.  Peut-être ne faudrait-il pas globaliser l\'ensemble du restaurant à cause de l\'incompétente pédante qui nous a accueilli. Je pense néanmoins que ce type de comportement en dit long sur le lieux.'), (1, ""Ma collègue et moi-même commandons chacune un Aperol Spritz en terrasse. Après avoir payé (avec pourboire) et avant de partir, nous passons aux toilettes; le serveur tambourine à la porte des toilettes de ma collègue interloquée et choquée pour la faire sortir en lui reprochant vivement d'utiliser les toilettes sans avoir consommé!!  \nLorsqu'il s'aperçoit de son erreur, il s'excuse en lui mettant la main sur l'épaule. Qu'a-t-il consommé ? Il a l'air surexcité. Je n'ai jamais vu une telle grossiereté - totalement injustifiée - même dans un café parisien.\nOn ne risque pas d'y retourner."")]",http://poloburger.fr/
30,ChIJ-zFwWax65kcRJ8Ys-EHK1YU,+33 1 45 20 32 95,"['lundi: 11:00 – 00:00', 'mardi: 11:00 – 00:00', 'mercredi: 11:00 – 00:00', 'jeudi: 11:00 – 00:00', 'vendredi: 11:00 – 00:00', 'samedi: 11:00 – 00:00', 'dimanche: 11:00 – 00:00']","[(5, 'Le restaurant est super propre et c’est très agréable! Il y a beaucoup de choix (c’est copieux) et de personnalisation possible.\n\nL’équipe est dynamique et souriante même en plein coup de feu. \n\nLe rapport qualité prix est plus que correct.'), (5, 'Bon kebab. Personnel sympa et un menu complet ! Beaucoup de choix !'), (1, ""Une assiette sans frites 10€ avec boisson avec les serveurs qui ne s'entendent pas sur les prix 8,5 après ils parlent en arabe ça passe à 10€ pas réactif non plus j'ai mangé et je suis répartie avec le pain à ce prix là il aurait également pu me mettre plus de salaire...""), (5, ""Très bien toujours aussi bon assiettes grecs  bien garni la viande très bonne je recommande vous ne serai pas déçu. À chaque fois je reviens comme l'occasion se présente. 👍👍👍""), (5, 'Très bon et personnel très sympa')]",
